transaction_id,customer_id,date,amount,type,merchant
T04206,C0116,2023-11-30,33639,Credit,Electric Bill
T04207,C0030,2024-11-28,19634,Debit,Zomato
T04208,C0019,2023-09-26,6049,Credit,Electric Bill
T04209,C0042,2024-08-30,43971,Credit,Rent
T04210,C0065,2024-10-15,37129,Credit,Flipkart
T04211,C0178,2024-04-17,400,Debit,Zomato
T04212,C0004,2023-07-29,3706,Debit,Electric Bill
T04213,C0113,2024-04-14,3629,Debit,Salary
T04214,C0196,2023-08-01,8176,Debit,Amazon
T04215,C0109,2024-03-20,297,Debit,Salary
T04216,C0054,2024-05-03,25457,Credit,Zomato
T04217,C0179,2023-05-01,713,Debit,Flipkart
T04218,C0184,2024-05-15,17167,Debit,Flipkart
T04219,C0070,2023-03-20,416,Debit,Electric Bill
T04220,C0052,2024-08-13,17531,Debit,Swiggy
T04221,C0155,2024-10-24,17597,Debit,Zomato
T04222,C0075,2023-08-05,1819,Debit,Rent
T04223,C0130,2024-10-27,4957,Debit,Electric Bill
T04224,C0053,2024-08-24,13834,Debit,Amazon
T04225,C0087,2024-10-09,3021,Debit,Flipkart
T04226,C0022,2023-10-14,19059,Credit,Flipkart
T04227,C0172,2023-12-11,19311,Debit,ATM Withdrawal
T04228,C0182,2024-06-21,16343,Debit,Flipkart
T04229,C0022,2023-01-10,18030,Credit,Salary
T04230,C0146,2024-05-18,9658,Debit,Salary
T04231,C0086,2023-12-10,17068,Debit,Flipkart
T04232,C0063,2024-05-03,77737,Credit,Swiggy
T04233,C0141,2023-02-05,75420,Credit,Zomato
T04234,C0088,2023-02-05,6318,Debit,Amazon
T04235,C0083,2023-10-24,8064,Debit,Salary
T04236,C0112,2023-05-04,6517,Debit,Rent
T04237,C0057,2024-01-08,48371,Credit,Electric Bill
T04238,C0093,2023-08-06,27685,Credit,Electric Bill
T04239,C0035,2023-02-24,70350,Credit,Zomato
T04240,C0193,2024-08-14,33956,Credit,Rent
T04241,C0018,2024-07-03,36677,Credit,Amazon
T04242,C0010,2024-09-28,10752,Debit,Rent
T04243,C0082,2024-08-31,19272,Debit,ATM Withdrawal
T04244,C0106,2023-06-28,44258,Credit,ATM Withdrawal
T04245,C0152,2023-03-28,16375,Debit,Swiggy
T04246,C0139,2023-06-30,10394,Debit,ATM Withdrawal
T04247,C0117,2023-08-06,65221,Credit,ATM Withdrawal
T04248,C0149,2024-01-25,26406,Credit,Salary
T04249,C0178,2024-05-17,76110,Credit,Flipkart
T04250,C0195,2023-03-20,13759,Debit,Salary
T04251,C0093,2024-09-16,64316,Credit,ATM Withdrawal
T04252,C0118,2024-03-22,7785,Credit,Zomato
T04253,C0196,2024-01-19,64938,Credit,ATM Withdrawal
T04254,C0084,2024-10-10,9794,Debit,Zomato
T04255,C0123,2024-01-03,9547,Debit,Flipkart
T04256,C0082,2024-03-09,70552,Credit,Rent
T04257,C0152,2023-10-18,10351,Credit,Salary
T04258,C0143,2024-03-18,19802,Credit,ATM Withdrawal
T04259,C0103,2024-07-26,1730,Debit,Amazon
T04260,C0106,2024-05-23,53540,Credit,Amazon
T04261,C0154,2023-04-03,2859,Debit,Zomato
T04262,C0126,2024-02-09,9108,Credit,ATM Withdrawal
T04263,C0049,2024-03-27,14765,Debit,Zomato
T04264,C0110,2024-03-17,62913,Credit,Amazon
T04265,C0072,2023-06-14,7638,Debit,Salary
T04266,C0113,2024-07-28,29050,Credit,Zomato
T04267,C0125,2024-09-13,15305,Credit,ATM Withdrawal
T04268,C0147,2024-06-16,8040,Debit,Rent
T04269,C0034,2024-08-09,12785,Debit,Salary
T04270,C0064,2024-03-10,2902,Debit,Electric Bill
T04271,C0170,2024-01-10,15213,Debit,ATM Withdrawal
T04272,C0168,2023-06-01,43680,Credit,Electric Bill
T04273,C0124,2024-08-28,67193,Credit,Flipkart
T04274,C0197,2024-06-12,17667,Debit,Electric Bill
T04275,C0019,2023-12-01,115,Debit,Rent
T04276,C0050,2023-08-04,25102,Credit,Flipkart
T04277,C0097,2024-02-24,25439,Credit,Electric Bill
T04278,C0044,2023-03-13,29764,Credit,Salary
T04279,C0111,2023-11-28,59347,Credit,ATM Withdrawal
T04280,C0019,2023-05-09,57418,Credit,Rent
T04281,C0151,2023-04-27,54064,Credit,Salary
T04282,C0061,2023-10-31,19823,Debit,Electric Bill
T04283,C0156,2023-07-22,5956,Debit,Salary
T04284,C0175,2024-07-31,63292,Credit,Electric Bill
T04285,C0005,2023-05-02,10650,Credit,ATM Withdrawal
T04286,C0009,2024-06-07,1709,Debit,Flipkart
T04287,C0105,2024-02-26,10198,Debit,Rent
T04288,C0031,2023-07-02,65696,Credit,Amazon
T04289,C0055,2024-01-31,9805,Credit,Salary
T04290,C0053,2023-07-14,63874,Credit,ATM Withdrawal
T04291,C0064,2024-09-01,7108,Debit,Rent
T04292,C0044,2024-08-16,15423,Debit,ATM Withdrawal
T04293,C0043,2023-09-18,15724,Credit,Swiggy
T04294,C0074,2023-09-28,23179,Credit,ATM Withdrawal
T04295,C0022,2024-02-22,8230,Debit,Flipkart
T04296,C0053,2024-04-21,52952,Credit,Rent
T04297,C0089,2023-10-21,34046,Credit,Salary
T04298,C0160,2023-02-21,23776,Credit,Zomato
T04299,C0190,2023-04-19,17320,Debit,Rent
T04300,C0061,2024-06-18,64512,Credit,Rent
T04301,C0197,2024-05-10,10838,Debit,Salary
T04302,C0005,2024-08-14,964,Debit,Salary
T04303,C0159,2024-11-28,14876,Debit,Zomato
T04304,C0100,2023-09-11,70591,Credit,Flipkart
T04305,C0106,2023-11-03,4514,Debit,Zomato
T04306,C0180,2024-11-26,993,Debit,Amazon
T04307,C0184,2023-07-21,69509,Credit,Rent
T04308,C0195,2024-11-30,132,Debit,Salary
T04309,C0119,2024-10-12,41039,Credit,Swiggy
T04310,C0165,2023-01-11,6476,Credit,Flipkart
T04311,C0163,2023-07-25,5578,Debit,Electric Bill
T04312,C0078,2023-05-06,15764,Debit,Salary
T04313,C0176,2023-05-18,4739,Debit,Zomato
T04314,C0078,2024-09-15,45131,Credit,Salary
T04315,C0036,2023-02-12,14008,Credit,Swiggy
T04316,C0170,2023-07-17,10522,Debit,Swiggy
T04317,C0194,2023-01-13,5254,Debit,Zomato
T04318,C0065,2023-10-17,11608,Debit,Flipkart
T04319,C0052,2023-12-16,75860,Credit,Amazon
T04320,C0027,2023-12-03,15086,Debit,ATM Withdrawal
T04321,C0106,2024-09-28,17019,Debit,Electric Bill
T04322,C0102,2023-07-03,46444,Credit,Salary
T04323,C0026,2024-10-19,22573,Credit,Salary
T04324,C0083,2023-03-28,17095,Debit,ATM Withdrawal
T04325,C0115,2023-05-24,69697,Credit,Rent
T04326,C0068,2024-08-28,22042,Credit,Flipkart
T04327,C0068,2024-11-25,5994,Debit,Salary
T04328,C0097,2024-11-23,34578,Credit,Electric Bill
T04329,C0087,2023-01-23,1207,Debit,ATM Withdrawal
T04330,C0105,2023-05-20,2167,Debit,Zomato
T04331,C0180,2024-04-06,77559,Credit,Electric Bill
T04332,C0091,2023-08-05,55084,Credit,Salary
T04333,C0181,2024-11-23,46680,Credit,Electric Bill
T04334,C0007,2024-08-06,30226,Credit,Electric Bill
T04335,C0057,2023-11-04,6337,Debit,ATM Withdrawal
T04336,C0014,2023-08-13,76445,Credit,Rent
T04337,C0142,2023-08-02,18151,Debit,Rent
T04338,C0175,2023-01-03,73637,Credit,Rent
T04339,C0104,2023-09-08,64908,Credit,Swiggy
T04340,C0079,2023-07-09,69428,Credit,ATM Withdrawal
T04341,C0195,2023-11-25,23624,Credit,Swiggy
T04342,C0185,2024-09-02,9030,Credit,Electric Bill
T04343,C0087,2024-07-11,44401,Credit,Salary
T04344,C0111,2023-11-28,32948,Credit,Zomato
T04345,C0150,2024-01-19,20482,Credit,Zomato
T04346,C0198,2024-07-01,55502,Credit,Flipkart
T04347,C0188,2024-09-30,12769,Credit,Electric Bill
T04348,C0013,2024-06-29,60732,Credit,Zomato
T04349,C0077,2024-07-07,7911,Debit,Zomato
T04350,C0066,2024-08-18,27317,Credit,ATM Withdrawal
T04351,C0071,2023-03-29,13109,Credit,Electric Bill
T04352,C0001,2023-01-20,11273,Debit,Swiggy
T04353,C0026,2024-07-28,5691,Credit,Rent
T04354,C0062,2023-12-25,9564,Debit,Zomato
T04355,C0032,2023-03-31,13403,Debit,Amazon
T04356,C0174,2024-08-12,12024,Credit,Electric Bill
T04357,C0137,2024-05-06,19510,Credit,Electric Bill
T04358,C0043,2023-01-17,42165,Credit,Zomato
T04359,C0107,2024-01-16,7008,Debit,Salary
T04360,C0026,2023-08-14,60308,Credit,Amazon
T04361,C0024,2024-01-26,6445,Debit,Zomato
T04362,C0032,2024-05-03,19104,Debit,Rent
T04363,C0143,2023-05-10,61570,Credit,Amazon
T04364,C0156,2024-07-12,63475,Credit,Electric Bill
T04365,C0001,2023-12-13,41723,Credit,ATM Withdrawal
T04366,C0115,2024-04-10,77710,Credit,Amazon
T04367,C0089,2024-10-23,11143,Debit,Zomato
T04368,C0027,2024-10-21,52817,Credit,Salary
T04369,C0067,2023-06-02,12052,Debit,Salary
T04370,C0174,2023-12-28,35209,Credit,ATM Withdrawal
T04371,C0120,2024-09-10,29482,Credit,Flipkart
T04372,C0151,2023-12-19,8128,Credit,Zomato
T04373,C0165,2024-10-08,28643,Credit,ATM Withdrawal
T04374,C0028,2024-02-13,13697,Debit,Swiggy
T04375,C0190,2023-12-07,37438,Credit,Zomato
T04376,C0083,2024-05-06,4698,Debit,Amazon
T04377,C0199,2023-10-26,38301,Credit,Salary
T04378,C0088,2023-01-17,22665,Credit,Zomato
T04379,C0135,2023-05-08,41721,Credit,Rent
T04380,C0005,2024-06-20,5759,Debit,Amazon
T04381,C0042,2023-11-18,12786,Debit,Electric Bill
T04382,C0165,2024-08-08,9034,Debit,Swiggy
T04383,C0131,2023-09-12,75325,Credit,Zomato
T04384,C0061,2023-02-27,13715,Debit,Swiggy
T04385,C0106,2023-05-26,19348,Debit,Rent
T04386,C0066,2024-10-21,66557,Credit,Rent
T04387,C0085,2024-08-15,8622,Debit,Swiggy
T04388,C0001,2024-07-27,62332,Credit,Rent
T04389,C0092,2023-04-14,16561,Debit,Salary
T04390,C0078,2023-02-12,257,Debit,Swiggy
T04391,C0025,2023-03-24,76918,Credit,Electric Bill
T04392,C0184,2023-10-20,60213,Credit,Flipkart
T04393,C0082,2024-08-16,29795,Credit,Flipkart
T04394,C0181,2023-02-26,40643,Credit,ATM Withdrawal
T04395,C0045,2023-09-05,18275,Debit,Swiggy
T04396,C0034,2024-03-03,36849,Credit,Swiggy
T04397,C0106,2024-02-20,8201,Debit,Zomato
T04398,C0024,2023-04-21,14148,Debit,Salary
T04399,C0152,2024-09-12,6863,Credit,Salary
T04400,C0021,2023-03-07,46641,Credit,Flipkart
T04401,C0088,2023-10-05,3524,Debit,Rent
T04402,C0100,2024-08-02,13418,Debit,Electric Bill
T04403,C0135,2023-06-05,51072,Credit,Flipkart
T04404,C0039,2023-11-18,27059,Credit,Rent
T04405,C0133,2023-09-24,28233,Credit,Zomato
T04406,C0028,2023-10-24,41946,Credit,Flipkart
T04407,C0108,2024-02-13,69028,Credit,Electric Bill
T04408,C0178,2024-09-11,11990,Debit,Amazon
T04409,C0016,2024-11-16,12706,Debit,Swiggy
T04410,C0066,2024-11-20,1693,Debit,Zomato
T04411,C0162,2024-02-29,1233,Debit,Swiggy
T04412,C0122,2023-11-11,6504,Debit,Swiggy
T04413,C0055,2024-03-05,739,Debit,Electric Bill
T04414,C0193,2024-06-17,6551,Credit,Amazon
T04415,C0024,2023-11-26,13581,Debit,Salary
T04416,C0140,2023-05-16,2352,Debit,Electric Bill
T04417,C0147,2024-10-01,8168,Credit,Electric Bill
T04418,C0182,2023-05-07,77831,Credit,Rent
T04419,C0063,2023-07-04,31309,Credit,Zomato
T04420,C0083,2023-05-25,15334,Debit,Zomato
T04421,C0142,2024-02-06,13194,Debit,Electric Bill
T04422,C0048,2023-07-12,50136,Credit,Electric Bill
T04423,C0079,2024-03-28,13492,Debit,Flipkart
T04424,C0120,2023-11-02,4265,Debit,Rent
T04425,C0087,2023-03-30,71990,Credit,Electric Bill
T04426,C0152,2023-08-04,58465,Credit,Amazon
T04427,C0081,2024-03-27,2804,Debit,Salary
T04428,C0162,2024-09-02,12639,Debit,Salary
T04429,C0049,2024-08-06,12477,Debit,Flipkart
T04430,C0154,2024-01-07,12386,Credit,Amazon
T04431,C0177,2024-08-12,62267,Credit,Zomato
T04432,C0160,2023-06-09,29983,Credit,Zomato
T04433,C0069,2023-05-09,38973,Credit,ATM Withdrawal
T04434,C0059,2023-03-01,53374,Credit,Salary
T04435,C0113,2024-07-02,11712,Debit,ATM Withdrawal
T04436,C0137,2023-01-28,1994,Debit,Flipkart
T04437,C0064,2024-05-02,8145,Debit,Rent
T04438,C0063,2023-10-06,6468,Credit,Rent
T04439,C0048,2024-07-26,76993,Credit,Salary
T04440,C0068,2023-12-19,66758,Credit,Zomato
T04441,C0024,2024-02-13,17390,Debit,Zomato
T04442,C0006,2024-10-15,4025,Debit,Electric Bill
T04443,C0064,2023-10-22,3981,Debit,Amazon
T04444,C0125,2023-04-20,41213,Credit,Rent
T04445,C0014,2023-10-20,15196,Debit,Salary
T04446,C0139,2024-07-23,18245,Debit,Salary
T04447,C0147,2024-05-16,25582,Credit,ATM Withdrawal
T04448,C0126,2023-01-08,37102,Credit,Electric Bill
T04449,C0071,2024-08-10,56608,Credit,Electric Bill
T04450,C0110,2024-05-28,63988,Credit,Salary
T04451,C0020,2024-11-08,11347,Debit,Amazon
T04452,C0185,2023-12-31,66646,Credit,Electric Bill
T04453,C0189,2023-08-24,6331,Debit,Amazon
T04454,C0083,2024-08-03,6281,Debit,Electric Bill
T04455,C0030,2023-11-17,10588,Debit,Amazon
T04456,C0069,2023-04-11,14509,Debit,Zomato
T04457,C0139,2024-08-01,17071,Debit,Rent
T04458,C0153,2024-08-25,44527,Credit,Electric Bill
T04459,C0002,2023-01-16,460,Debit,Amazon
T04460,C0096,2024-01-28,41577,Credit,Amazon
T04461,C0144,2024-01-02,30441,Credit,Rent
T04462,C0059,2023-08-19,39550,Credit,Swiggy
T04463,C0143,2023-02-12,4434,Debit,Zomato
T04464,C0011,2023-06-16,57973,Credit,Zomato
T04465,C0100,2024-04-12,8270,Debit,Salary
T04466,C0176,2024-05-04,57076,Credit,Rent
T04467,C0017,2023-10-02,51602,Credit,Flipkart
T04468,C0095,2023-04-17,9613,Debit,Rent
T04469,C0021,2024-11-11,4135,Debit,Swiggy
T04470,C0039,2024-05-01,18375,Debit,Swiggy
T04471,C0134,2023-06-01,7662,Credit,Rent
T04472,C0153,2024-07-28,9646,Credit,Flipkart
T04473,C0068,2023-08-14,6100,Credit,Flipkart
T04474,C0198,2024-07-03,58170,Credit,Rent
T04475,C0096,2024-09-19,11877,Credit,ATM Withdrawal
T04476,C0150,2024-06-05,14978,Debit,Rent
T04477,C0102,2023-11-07,59482,Credit,Rent
T04478,C0005,2024-09-06,35458,Credit,Flipkart
T04479,C0067,2024-11-18,41212,Credit,Zomato
T04480,C0073,2023-07-07,11122,Credit,Electric Bill
T04481,C0081,2024-07-06,13119,Debit,Flipkart
T04482,C0032,2023-08-20,14994,Credit,Swiggy
T04483,C0195,2024-07-17,8460,Debit,Flipkart
T04484,C0122,2024-03-20,12030,Debit,Flipkart
T04485,C0107,2024-06-22,38928,Credit,Rent
T04486,C0077,2024-04-28,7548,Debit,Zomato
T04487,C0088,2023-11-13,5937,Debit,Rent
T04488,C0026,2023-02-10,10114,Credit,Swiggy
T04489,C0182,2024-11-23,10448,Debit,Rent
T04490,C0183,2024-05-21,6437,Debit,Electric Bill
T04491,C0160,2024-06-09,38999,Credit,Salary
T04492,C0046,2023-03-09,14745,Debit,Salary
T04493,C0159,2023-12-28,19864,Debit,Rent
T04494,C0005,2024-01-13,11799,Debit,Rent
T04495,C0189,2024-08-17,4738,Debit,Swiggy
T04496,C0089,2024-02-24,64795,Credit,Salary
T04497,C0097,2024-05-17,14309,Debit,Rent
T04498,C0032,2024-05-24,3974,Debit,Flipkart
T04499,C0164,2023-07-23,62459,Credit,Salary
T04500,C0021,2024-11-18,15694,Debit,Rent
T04501,C0014,2024-05-13,34328,Credit,Flipkart
T04502,C0050,2023-01-07,37800,Credit,Rent
T04503,C0113,2024-03-27,5393,Credit,Flipkart
T04504,C0003,2024-09-03,13743,Debit,Zomato
T04505,C0163,2023-08-08,54528,Credit,Swiggy
T04506,C0058,2024-01-22,9019,Debit,Zomato
T04507,C0005,2023-01-29,21083,Credit,Rent
T04508,C0189,2023-10-30,24930,Credit,Rent
T04509,C0170,2024-01-15,575,Debit,Amazon
T04510,C0108,2024-09-26,39450,Credit,ATM Withdrawal
T04511,C0145,2023-09-13,19754,Debit,Flipkart
T04512,C0050,2023-03-27,12742,Debit,ATM Withdrawal
T04513,C0034,2023-04-03,64525,Credit,Zomato
T04514,C0068,2024-08-24,63928,Credit,Amazon
T04515,C0028,2024-08-07,5646,Debit,Flipkart
T04516,C0022,2024-04-11,18838,Debit,Electric Bill
T04517,C0154,2023-03-01,6646,Debit,Salary
T04518,C0097,2024-07-19,79654,Credit,Rent
T04519,C0028,2024-05-02,19363,Debit,Swiggy
T04520,C0066,2023-04-03,3822,Debit,Swiggy
T04521,C0101,2024-11-08,31277,Credit,Swiggy
T04522,C0104,2023-08-13,12144,Credit,Flipkart
T04523,C0024,2024-03-14,38899,Credit,Swiggy
T04524,C0120,2023-09-22,5672,Debit,Swiggy
T04525,C0195,2023-12-09,16296,Credit,ATM Withdrawal
T04526,C0097,2024-06-19,34080,Credit,Electric Bill
T04527,C0132,2024-05-10,2499,Debit,Flipkart
T04528,C0028,2023-01-22,16179,Debit,Rent
T04529,C0033,2023-05-23,76061,Credit,Amazon
T04530,C0058,2024-09-28,16201,Debit,Amazon
T04531,C0103,2024-10-22,25254,Credit,Amazon
T04532,C0089,2024-05-11,13601,Debit,Rent
T04533,C0061,2024-03-25,51978,Credit,Flipkart
T04534,C0089,2024-01-17,8057,Credit,Amazon
T04535,C0104,2024-09-17,15541,Debit,Swiggy
T04536,C0161,2024-08-29,16266,Credit,Electric Bill
T04537,C0077,2023-12-29,3797,Debit,Salary
T04538,C0099,2024-01-26,58975,Credit,Flipkart
T04539,C0034,2023-01-22,49586,Credit,Rent
T04540,C0176,2023-07-24,892,Debit,Electric Bill
T04541,C0042,2023-12-17,18645,Debit,Amazon
T04542,C0174,2024-10-20,38505,Credit,Electric Bill
T04543,C0161,2023-07-26,7327,Debit,Zomato
T04544,C0042,2024-01-10,17027,Debit,Salary
T04545,C0083,2024-08-13,10406,Debit,Flipkart
T04546,C0139,2023-06-11,16353,Credit,Flipkart
T04547,C0054,2023-10-02,17651,Debit,Salary
T04548,C0098,2024-04-30,16479,Debit,Zomato
T04549,C0066,2023-09-01,10521,Credit,Rent
T04550,C0163,2023-05-24,15183,Debit,Swiggy
T04551,C0140,2023-04-22,10839,Debit,Zomato
T04552,C0154,2023-01-21,15990,Debit,Amazon
T04553,C0153,2024-01-11,13995,Debit,Electric Bill
T04554,C0066,2023-10-18,15057,Debit,Swiggy
T04555,C0022,2024-09-23,38634,Credit,Salary
T04556,C0152,2024-04-03,12458,Debit,Zomato
T04557,C0007,2023-04-20,5838,Credit,Amazon
T04558,C0119,2023-08-30,14555,Debit,ATM Withdrawal
T04559,C0077,2023-02-26,36897,Credit,Zomato
T04560,C0039,2024-09-14,16634,Debit,Amazon
T04561,C0197,2024-05-21,6751,Debit,Flipkart
T04562,C0104,2024-11-16,15587,Debit,ATM Withdrawal
T04563,C0196,2023-01-31,15323,Debit,Zomato
T04564,C0129,2024-03-09,15986,Credit,ATM Withdrawal
T04565,C0091,2023-05-10,143,Debit,Salary
T04566,C0002,2023-09-13,2683,Debit,Flipkart
T04567,C0158,2023-07-10,48673,Credit,Flipkart
T04568,C0041,2024-01-14,54477,Credit,Salary
T04569,C0200,2024-05-02,62882,Credit,Amazon
T04570,C0090,2023-11-07,15889,Credit,Flipkart
T04571,C0095,2024-01-09,4054,Debit,Salary
T04572,C0081,2023-01-30,71137,Credit,Salary
T04573,C0165,2023-03-03,75767,Credit,Electric Bill
T04574,C0156,2023-09-18,15330,Credit,ATM Withdrawal
T04575,C0149,2024-10-06,52586,Credit,ATM Withdrawal
T04576,C0174,2023-01-04,9848,Debit,Zomato
T04577,C0154,2024-05-01,37050,Credit,Electric Bill
T04578,C0153,2024-05-30,68471,Credit,ATM Withdrawal
T04579,C0191,2023-12-10,1435,Debit,Salary
T04580,C0158,2024-06-25,12230,Debit,Amazon
T04581,C0137,2024-11-21,77885,Credit,Swiggy
T04582,C0170,2024-09-16,13209,Debit,Electric Bill
T04583,C0185,2024-09-24,12788,Debit,Swiggy
T04584,C0161,2024-06-14,38863,Credit,Electric Bill
T04585,C0146,2023-04-09,78609,Credit,Swiggy
T04586,C0011,2024-08-06,72007,Credit,Rent
T04587,C0014,2024-03-17,3669,Debit,Amazon
T04588,C0114,2024-05-24,63683,Credit,ATM Withdrawal
T04589,C0154,2023-10-12,1899,Debit,Electric Bill
T04590,C0112,2024-08-30,67585,Credit,Zomato
T04591,C0170,2023-09-26,60562,Credit,Zomato
T04592,C0025,2024-09-04,42043,Credit,ATM Withdrawal
T04593,C0018,2024-08-25,8787,Debit,Flipkart
T04594,C0189,2023-09-01,13501,Debit,Amazon
T04595,C0057,2024-07-13,12788,Debit,Electric Bill
T04596,C0091,2023-02-02,3407,Debit,ATM Withdrawal
T04597,C0022,2023-06-23,19879,Credit,Salary
T04598,C0195,2023-06-26,60435,Credit,ATM Withdrawal
T04599,C0125,2024-03-28,9517,Debit,Electric Bill
T04600,C0061,2023-02-20,4441,Debit,ATM Withdrawal
T04601,C0171,2024-02-29,12056,Debit,Swiggy
T04602,C0104,2024-06-11,10005,Credit,Zomato
T04603,C0084,2024-04-30,10111,Debit,ATM Withdrawal
T04604,C0028,2024-07-12,79693,Credit,Electric Bill
T04605,C0118,2023-05-24,38292,Credit,Electric Bill
T04606,C0046,2024-11-19,60676,Credit,Zomato
T04607,C0007,2023-09-08,36776,Credit,Salary
T04608,C0084,2024-09-26,11083,Debit,Amazon
T04609,C0081,2023-07-15,4242,Debit,Rent
T04610,C0095,2024-10-17,27500,Credit,Salary
T04611,C0037,2024-04-06,56579,Credit,Amazon
T04612,C0052,2024-11-28,2430,Debit,Swiggy
T04613,C0014,2024-01-18,69321,Credit,Amazon
T04614,C0062,2023-07-15,19315,Debit,Amazon
T04615,C0035,2024-02-22,9201,Debit,Swiggy
T04616,C0163,2024-08-19,10216,Debit,Electric Bill
T04617,C0161,2023-10-30,6218,Debit,Rent
T04618,C0034,2024-03-19,3719,Debit,Rent
T04619,C0092,2023-11-25,19559,Debit,Rent
T04620,C0022,2024-07-29,7982,Credit,Salary
T04621,C0080,2023-10-03,12038,Debit,Swiggy
T04622,C0180,2023-08-15,11974,Debit,Electric Bill
T04623,C0004,2023-02-23,20633,Credit,Salary
T04624,C0198,2023-11-30,39843,Credit,Amazon
T04625,C0123,2024-10-17,32202,Credit,Salary
T04626,C0105,2023-10-13,14974,Debit,Zomato
T04627,C0162,2023-07-17,52204,Credit,Flipkart
T04628,C0042,2024-10-11,14980,Debit,Flipkart
T04629,C0123,2023-04-08,5206,Debit,Zomato
T04630,C0135,2024-03-19,8689,Debit,Flipkart
T04631,C0061,2023-04-01,65103,Credit,Salary
T04632,C0075,2023-12-25,51756,Credit,Electric Bill
T04633,C0091,2024-01-30,10314,Debit,Electric Bill
T04634,C0185,2024-05-26,4012,Debit,ATM Withdrawal
T04635,C0155,2024-05-07,34632,Credit,Rent
T04636,C0198,2024-02-18,15851,Debit,Electric Bill
T04637,C0162,2023-12-31,4093,Debit,Electric Bill
T04638,C0190,2024-04-18,16906,Credit,Rent
T04639,C0058,2024-10-29,54150,Credit,ATM Withdrawal
T04640,C0136,2023-08-22,35397,Credit,ATM Withdrawal
T04641,C0133,2024-07-03,8241,Debit,Rent
T04642,C0004,2024-09-04,11043,Credit,Electric Bill
T04643,C0048,2024-03-10,9342,Debit,ATM Withdrawal
T04644,C0167,2023-02-11,9644,Debit,Rent
T04645,C0045,2024-07-29,18323,Debit,Electric Bill
T04646,C0067,2024-06-30,8922,Debit,Zomato
T04647,C0058,2024-08-14,10755,Debit,Rent
T04648,C0060,2023-01-11,3304,Debit,Amazon
T04649,C0077,2024-01-31,11652,Debit,Swiggy
T04650,C0047,2023-04-05,16365,Credit,Amazon
T04651,C0112,2023-12-04,36847,Credit,Swiggy
T04652,C0190,2024-02-14,19547,Credit,Salary
T04653,C0186,2024-07-26,41394,Credit,Salary
T04654,C0011,2024-01-14,17728,Credit,Amazon
T04655,C0066,2023-05-20,49769,Credit,Flipkart
T04656,C0081,2023-08-28,35937,Credit,ATM Withdrawal
T04657,C0063,2024-11-28,16746,Debit,Salary
T04658,C0142,2024-01-07,3027,Debit,Salary
T04659,C0123,2023-03-21,57523,Credit,Flipkart
T04660,C0072,2023-07-21,1570,Debit,Electric Bill
T04661,C0121,2024-08-20,13137,Debit,Flipkart
T04662,C0057,2024-11-24,68064,Credit,ATM Withdrawal
T04663,C0116,2024-08-01,9336,Credit,Rent
T04664,C0088,2023-11-13,14302,Debit,Rent
T04665,C0057,2024-08-25,59632,Credit,Rent
T04666,C0169,2023-01-22,1516,Debit,Salary
T04667,C0065,2023-03-04,11947,Credit,Amazon
T04668,C0091,2024-08-02,631,Debit,Salary
T04669,C0060,2023-04-28,75891,Credit,Amazon
T04670,C0112,2024-02-16,8389,Credit,Rent
T04671,C0090,2023-10-25,1620,Debit,Swiggy
T04672,C0154,2024-10-02,27142,Credit,Rent
T04673,C0160,2023-12-24,5969,Debit,Electric Bill
T04674,C0078,2024-03-23,41551,Credit,Flipkart
T04675,C0170,2023-11-14,19834,Debit,ATM Withdrawal
T04676,C0005,2023-10-20,56250,Credit,Electric Bill
T04677,C0178,2024-03-22,59781,Credit,Zomato
T04678,C0138,2023-12-11,75629,Credit,Swiggy
T04679,C0198,2024-02-07,62064,Credit,Amazon
T04680,C0097,2024-07-30,71516,Credit,Amazon
T04681,C0026,2024-09-09,16247,Debit,ATM Withdrawal
T04682,C0140,2023-12-05,11981,Debit,ATM Withdrawal
T04683,C0139,2023-10-06,1966,Debit,Flipkart
T04684,C0050,2024-01-29,944,Debit,Amazon
T04685,C0106,2023-09-18,687,Debit,Amazon
T04686,C0143,2023-12-12,11645,Debit,Rent
T04687,C0126,2024-05-25,2817,Debit,Electric Bill
T04688,C0027,2023-10-03,19606,Debit,Amazon
T04689,C0015,2024-11-18,32371,Credit,Swiggy
T04690,C0069,2024-11-02,50058,Credit,Amazon
T04691,C0060,2024-09-11,16619,Debit,Electric Bill
T04692,C0107,2023-01-29,20664,Credit,ATM Withdrawal
T04693,C0077,2024-04-27,943,Debit,Swiggy
T04694,C0197,2023-05-30,64414,Credit,Swiggy
T04695,C0180,2024-06-30,14665,Debit,Swiggy
T04696,C0165,2024-01-30,19771,Debit,Salary
T04697,C0197,2024-07-23,6491,Debit,Amazon
T04698,C0166,2024-04-08,72388,Credit,Salary
T04699,C0107,2023-08-20,8650,Debit,Rent
T04700,C0087,2023-04-07,18583,Debit,Electric Bill
T04701,C0050,2023-06-08,69947,Credit,Electric Bill
T04702,C0023,2024-01-25,9528,Credit,Zomato
T04703,C0062,2024-04-24,18923,Debit,ATM Withdrawal
